D,1.25,,Drill,,,,I,3.75,0.25
M,1.25,,Mill,,1.375,,I,3.75,0.25
R,1.25,,Reamer,,1.1875,,I,3.75,0.25
CS,1.25,,Countersink,,,,I,3.75,0.25
T,1.25,,1 1/4-7 UNC,7,1.1094,,I,3.75,0.25
T,1.25,,1 1/4-8 UN,8,1.125,,I,3.75,0.25
T,1.25,,1 1/4-8 UNC,8,1.125,,I,3.75,0.25
T,1.25,,1 1/4-10 UNS,10,1.1562,,I,3.75,0.25
T,1.25,,1 1/4-12 UNF,12,1.1719,,I,3.75,0.25
T,1.25,,1 1/4-14 UNS,14,1.1719,,I,3.75,0.25
T,1.25,,1 1/4-16 UN,16,1.1875,,I,3.75,0.25
T,1.25,,1 1/4-18 UNEF,18,1.1875,,I,3.75,0.25
T,1.25,,1 1/4-24 UNS,24,1.2031,,I,3.75,0.25
T,1.25,,1 1/4-28 UN,28,1.2187,,I,3.75,0.25
D,1.2656,,Drill,,,,I,3.75,0.25
D,1.2812,,Drill,,,,I,3.75,0.25
D,1.2187,,Drill,,,,I,3.75,0.25
D,1.2969,,Drill,,,,I,4,0.25
D,1.3125,,Drill,,,,I,4,0.25
M,1.3125,,Mill,,1.375,,I,4,0.25
T,1.3125,,1 5/16-8 UN,8,1.1875,,I,4,0.25
T,1.3125,,1 5/16-12 UN,12,1.2344,,I,4,0.25
T,1.3125,,1 5/16-16 UN,16,1.25,,I,4,0.25
T,1.3125,,1 5/16-18 UNEF,18,1.25,,I,4,0.25
T,1.3125,,1 5/16-20 UN,20,1.2656,,I,4,0.25
T,1.3125,,1 5/16-28 UN,28,1.2812,,I,4,0.25
D,1.3281,,Drill,,,,I,4,0.25
D,1.3437,,Drill,,,,I,4,0.25
D,1.3438,,Drill,,,,I,4,0.25
D,1.3594,,Drill,,,,I,4,0.25
D,1.375,,Drill,,,,I,4,0.25
M,1.375,,Mill,,1.5,,I,4,0.25
R,1.375,,Reamer,,1.3125,,I,4,0.25
T,1.375,,1 3/8-6 UNC,6,1.2187,,I,4,0.25
T,1.375,,1 3/8-8 UN,8,1.25,,I,4,0.25
T,1.375,,1 3/8-10 UNS,10,1.2812,,I,4,0.25
T,1.375,,1 3/8-12 UNF,12,1.2969,,I,4,0.25
T,1.375,,1 3/8-14 UNS,14,1.2969,,I,4,0.25
T,1.375,,1 3/8-16 UN,16,1.3125,,I,4,0.25
T,1.375,,1 3/8-18 UNEF,18,1.3125,,I,4,0.25
T,1.375,,1 3/8-20 UN,20,1.3281,,I,4,0.25
T,1.375,,1 3/8-24 UNS,24,1.3281,,I,4,0.25
T,1.375,,1 3/8-28 UN,28,1.3438,,I,4,0.25
D,1.3906,,Drill,,,,I,4,0.25
D,1.4062,,Drill,,,,I,4,0.25
D,1.4219,,Drill,,,,I,4,0.25
D,1.4375,,Drill,,,,I,4,0.25
M,1.4375,,Mill,,1.5,,I,4,0.25
T,1.4375,,1 7/16-6 UN,6,1.2656,,I,4,0.25
T,1.4375,,1 7/16-8 UN,8,1.3125,,I,4,0.25
T,1.4375,,1 7/16-12 UN,12,1.3594,,I,4,0.25
T,1.4375,,1 7/16-16 UN,16,1.375,,I,4,0.25
T,1.4375,,1 7/16-18 UNEF,18,1.375,,I,4,0.25
T,1.4375,,1 7/16-20 UN,20,1.3906,,I,4,0.25
T,1.4375,,1 7/16-28 UN,28,1.4062,,I,4,0.25
D,1.4531,,Drill,,,,I,4,0.25
D,1.4844,,Drill,,,,I,4,0.25
D,1.5,,Drill,,,,I,4,0.25
M,1.5,,Mill,,1.625,,I,4,0.25
R,1.5,,Reamer,,1.4375,,I,4,0.25
CS,1.5,,Countersink,,,,I,4,0.25
T,1.5,,1 1/2-6 UNC,6,1.3437,,I,4,0.25
T,1.5,,1 1/2-8 UN,8,1.375,,I,4,0.25
T,1.5,,1 1/2-10 UNS,10,1.4062,,I,4,0.25
T,1.5,,1 1/2-12 UNF,12,1.4219,,I,4,0.25
T,1.5,,1 1/2-14 UNS,14,1.4219,,I,4,0.25
T,1.5,,1 1/2-16 UN,16,1.4375,,I,4,0.25
T,1.5,,1 1/2-18 UNEF,18,1.4375,,I,4,0.25
T,1.5,,1 1/2-20 UN,20,1.4531,,I,4,0.25
T,1.5,,1 1/2-24 UNS,24,1.4531,,I,4,0.25
T,1.5,,1 1/2-28 UN,28,1.4531,,I,4,0.25
T,1.5,,1 9/16-6 UN,6,1.3906,,I,4,0.25
D,1.5156,,Drill,,,,I,4,0.25
D,1.5312,,Drill,,,,I,4,0.25
D,1.5469,,Drill,,,,I,4,0.25
D,1.5625,,Drill,,,,I,4,0.25
M,1.5625,,Mill,,1.625,,I,4,0.25
T,1.5625,,1 9/16-8 UN,8,1.4375,,I,4,0.25
T,1.5625,,1 9/16-12 UN,12,1.4844,,I,4,0.25
T,1.5625,,1 9/16-16 UN,16,1.5,,I,4,0.25
T,1.5625,,1 9/16-18 UNEF,18,1.5,,I,4,0.25
T,1.5625,,1 9/16-20 UN,20,1.5156,,I,4,0.25
D,1.5781,,Drill,,,,I,4,0.25
D,1.6094,,Drill,,,,I,4,0.25
D,1.625,,Drill,,,,I,4,0.25
M,1.625,,Mill,,1.75,,I,4,0.25
R,1.625,,Reamer,,1.5625,,I,4,0.25
T,1.625,,1 5/8-6 UN,6,1.4531,,I,4,0.25
T,1.625,,1 5/8-8 UN,8,1.5,,I,4,0.25
T,1.625,,1 5/8-10 UNS,10,1.5312,,I,4,0.25
T,1.625,,1 5/8-12 UN,12,1.5469,,I,4,0.25
T,1.625,,1 5/8-14 UNS,14,1.5469,,I,4,0.25
T,1.625,,1 5/8-16 UN,16,1.5625,,I,4,0.25
T,1.625,,1 5/8-18 UNEF,18,1.5625,,I,4,0.25
T,1.625,,1 5/8-20 UN,20,1.5781,,I,4,0.25
T,1.625,,1 5/8-24 UNS,24,1.5781,,I,4,0.25
D,1.6406,,Drill,,,,I,4,0.25
D,1.6562,,Drill,,,,I,4,0.25
D,1.6719,,Drill,,,,I,4,0.25
D,1.6875,,Drill,,,,I,4,0.25
M,1.6875,,Mill,,1.75,,I,4,0.25
T,1.6875,,1 11/16-6 UN,6,1.5156,,I,4,0.25
T,1.6875,,1 11/16-8 UN,8,1.5625,,I,4,0.25
T,1.6875,,1 11/16-12 UN,12,1.6094,,I,4,0.25
T,1.6875,,1 11/16-16 UN,16,1.625,,I,4,0.25
T,1.6875,,1 11/16-18 UNEF,18,1.625,,I,4,0.25
T,1.6875,,1 11/16-20 UN,20,1.6406,,I,4,0.25
D,1.7031,,Drill,,,,I,4,0.25
D,1.7344,,Drill,,,,I,4,0.25
D,1.75,,Drill,,,,I,4,0.25
M,1.75,,Mill,,1.875,,I,4,0.25
R,1.75,,Reamer,,1.6875,,I,4,0.25
CS,1.75,,Countersink,,,,I,4,0.25
T,1.75,,1 3/4-5 UNC,5,1.5625,,I,4,0.25
T,1.75,,1 3/4-6 UN,6,1.5781,,I,4,0.25
T,1.75,,1 3/4-8 UN,8,1.625,,I,4,0.25
T,1.75,,1 3/4-10 UNS,10,1.6562,,I,4,0.25
T,1.75,,1 3/4-12 UN,12,1.6719,,I,4,0.25
T,1.75,,1 3/4-14 UNS,14,1.6719,,I,4,0.25
T,1.75,,1 3/4-16 UN,16,1.6875,,I,4,0.25
T,1.75,,1 3/4-18 UNS,18,1.6875,,I,4,0.25
T,1.75,,1 3/4-20 UN,20,1.7031,,I,4,0.25
D,1.7812,,Drill,,,,I,4,0.25
D,1.8125,,Drill,,,,I,4,0.25
M,1.8125,,Mill,,1.875,,I,4,0.25
T,1.8125,,1 13/16-6 UN,6,1.6406,,I,4,0.25
T,1.8125,,1 13/16-8 UN,8,1.6875,,I,4,0.25
T,1.8125,,1 13/16-12 UN,12,1.7344,,I,4,0.25
T,1.8125,,1 13/16-16 UN,16,1.75,,I,4,0.25
T,1.8125,,1 13/16-20 UN,20,1.75,,I,4,0.25
D,1.8438,,Drill,,,,I,4,0.25
D,1.875,,Drill,,,,I,4,0.25
M,1.875,,Mill,,2,,I,4,0.25
T,1.875,,1 7/8-6 UN,6,1.7031,,I,4,0.25
T,1.875,,1 7/8-8 UN,8,1.75,,I,4,0.25
T,1.875,,1 7/8-10 UNS,10,1.7812,,I,4,0.25
T,1.875,,1 7/8-12 UN,12,1.7812,,I,4,0.25
T,1.875,,1 7/8-14 UNS,14,1.8125,,I,4,0.25
T,1.875,,1 7/8-16 UN,16,1.8125,,I,4,0.25
T,1.875,,1 7/8-18 UNS,18,1.8125,,I,4,0.25
T,1.875,,1 7/8-20 UN,20,1.8125,,I,4,0.25
D,1.9062,,Drill,,,,I,4,0.25
D,1.9375,,Drill,,,,I,4,0.25
M,1.9375,,Mill,,2,,I,4,0.25
T,1.9375,,1 15/16-6 UN,6,1.7812,,I,4,0.25
T,1.9375,,1 15/16-8 UN,8,1.8125,,I,4,0.25
T,1.9375,,1 15/16-12 UN,12,1.8438,,I,4,0.25
T,1.9375,,1 15/16-16 UN,16,1.875,,I,4,0.25
T,1.9375,,1 15/16-20 UN,20,1.9062,,I,4,0.25
D,2,,Drill,,,,I,4,0.25
M,2,,Mill,,2.125,,I,4,0.25
R,2,,Reamer,,1.9375,,I,4,0.25
CS,2,,Countersink,,,,I,4,0.25
T,2,,2-4.5 UNC,4.5,1.7812,,I,4,0.25
T,2,,2-6 UN,6,1.8438,,I,4,0.25
T,2,,2-8 UN,8,1.875,,I,4,0.25
T,2,,2-10 UNS,10,1.9062,,I,4,0.25
T,2,,2-12 UN,12,1.9062,,I,4,0.25
T,2,,2-14 UNS,14,1.9375,,I,4,0.25
T,2,,2-16 UN,16,1.9375,,I,4,0.25
T,2,,2-18 UNS,18,1.9375,,I,4,0.25
T,2,,2-20 UN,20,1.9375,,I,4,0.25
,,,,,,,,,
,,,,,,,,,
D,0.1,,Drill,,,,M,1,0.25
D,0.175,,Drill,,,,M,1,0.25
D,0.2,,Drill,,,,M,1,0.25
D,0.21,,Drill,,,,M,1,0.25
D,0.245,,Drill,,,,M,1,0.25
T,0.25,,M0.25x0.075,0.075,0.175,,M,1,0.25
D,0.28,,Drill,,,,M,1,0.25
D,0.3,,Drill,,,,M,1,0.25
T,0.3,,M0.3x0.08,0.08,0.21,,M,1,0.25
D,0.315,,Drill,,,,M,1,0.25
D,0.35,,Drill,,,,M,2,0.5
T,0.35,,M0.35x0.09,0.09,0.245,,M,2,0.5
D,0.38,,Drill,,,,M,2,0.5
D,0.4,,Drill,,,,M,2,0.5
T,0.4,,M0.4x0.1,0.1,0.28,,M,2,0.5
D,0.42,,Drill,,,,M,2,0.5
D,0.45,,Drill,,,,M,2,0.5
T,0.45,,M0.45x0.1,0.1,0.315,,M,2,0.5
T,0.5,,M0.5x0.125,0.125,0.35,,M,3,0.75
D,0.5,,Drill,,,,M,3,0.75
M,0.5,,Mill,,,,M,3,0.75
D,0.55,,Drill,,,,M,3,0.75
T,0.55,,M0.55x0.125,0.125,0.38,,M,3,0.75
D,0.56,,Drill,,,,M,3,0.75
T,0.6,,M0.6x0.15,0.15,0.42,,M,3,0.75
D,0.6,,Drill,,,,M,3,0.75
D,0.63,,Drill,,,,M,4,1
D,0.65,,Drill,,,,M,4,1
D,0.7,,Drill,,,,M,4,1
T,0.7,,M0.7x0.175,0.175,0.5,,M,4,1
D,0.75,,Drill,,,,M,4,1
D,0.8,,Drill,,,,M,4,1
T,0.8,,M0.8x0.2,0.2,0.56,,M,4,1
D,0.85,,Drill,,,,M,5,1
D,0.9,,Drill,,,,M,5,1
T,0.9,,M0.9x0.225,0.225,0.63,,M,5,1
D,0.95,,Drill,,,,M,5,1
R,1,,Reamer,,0.6,,M,5,1
D,1,,Drill,,,,M,5,1
M,1,,Mill,,,,M,5,1
CS,1,,Countersink,,,,M,5,1
T,1,,M1x0.25,0.25,0.75,,M,5,1
T,1,,M1x0.2,0.2,0.8,,M,5,1
D,1.1,,Drill,,,,M,6,2
T,1.1,,M1.1x0.25,0.25,0.85,,M,6,2
T,1.1,,M1.1x0.2,0.2,0.9,,M,6,2
D,1.15,,Drill,,,,M,6,2
D,1.2,,Drill,,,,M,6,2
T,1.2,,M1.2x0.25,0.25,0.95,,M,6,2
T,1.2,,M1.2x0.2,0.2,1,,M,6,2
D,1.25,,Drill,,,,M,7,2
M,1.25,,Mill,,,,M,7,2
D,1.3,,Drill,,,,M,7,2
D,1.35,,Drill,,,,M,7,2
D,1.4,,Drill,,,,M,7,2
T,1.4,,M1.4x0.3,0.3,1.1,,M,7,2
T,1.4,,M1.4x0.2,0.2,1.2,,M,7,2
D,1.45,,Drill,,,,M,8,2
D,1.5,,Drill,,,,M,8,2
M,1.5,,Mill,,,,M,8,2
D,1.55,,Drill,,,,M,8,2
D,1.6,,Drill,,,,M,8,2
M,1.6,,Mill,,,,M,8,2
T,1.6,,M1.6x0.35,0.35,1.25,,M,8,2
T,1.6,,M1.6x0.2,0.2,1.4,,M,8,2
D,1.65,,Drill,,,,M,9,2
M,1.65,,Mill,,,,M,9,2
D,1.7,,Drill,,,,M,9,2
T,1.7,,M1.7x0.35,0.35,1.35,,M,9,2
D,1.75,,Drill,,,,M,9,2
D,1.8,,Drill,,,,M,9,2
M,1.8,,Mill,,,,M,9,2
T,1.8,,M1.8x0.35,0.35,1.45,,M,9,2
T,1.8,,M1.8x0.2,0.2,1.6,,M,9,2
D,1.85,,Drill,,,,M,10,3
D,1.9,,Drill,,,,M,10,3
D,1.95,,Drill,,,,M,10,3
D,2,,Drill,,,,M,10,3
M,2,,Mill,,,,M,10,3
R,2,,Reamer,,1.6,,M,10,3
CS,2,,Countersink,,,,M,10,3
T,2,,M2x0.4,0.4,1.6,,M,10,3
T,2,,M2x0.25,0.25,1.75,,M,10,3
D,2.05,,Drill,,,,M,11,3
D,2.1,,Drill,,,,M,11,3
D,2.15,,Drill,,,,M,11,3
D,2.2,,Drill,,,,M,11,3
M,2.2,,Mill,,,,M,11,3
T,2.2,,M2.2x0.45,0.45,1.75,,M,11,3
T,2.2,,M2.2x0.25,0.25,1.95,,M,11,3
D,2.25,,Drill,,,,M,12,3
D,2.3,,Drill,,,,M,12,3
T,2.3,,M2.3x0.45,0.45,1.85,,M,12,3
T,2.3,,M2.3x0.4,0.4,1.9,,M,12,3
D,2.35,,Drill,,,,M,12,3
D,2.4,,Drill,,,,M,12,3
D,2.45,,Drill,,,,M,13,3
D,2.5,,Drill,,,,M,13,3
M,2.5,,Mill,,,,M,13,3
T,2.5,,M2.5x0.45,0.45,2.05,,M,13,3
T,2.5,,M2.5x0.35,0.35,2.15,,M,13,3
D,2.6,,Drill,,,,M,13,3
T,2.6,,M2.6x0.45,0.45,2.15,,M,13,3
D,2.65,,Drill,,,,M,14,4
D,2.7,,Drill,,,,M,14,4
D,2.8,,Drill,,,,M,14,4
D,2.9,,Drill,,,,M,15,4
D,3,,Drill,,,,M,15,4
M,3,,Mill,,,,M,15,4
R,3,,Reamer,,2.6,,M,15,4
CS,3,,Countersink,,,,M,15,4
T,3,,M3x0.5,0.5,2.5,,M,15,4
T,3,,M3x0.35,0.35,2.65,,M,15,4
D,3.1,,Drill,,,,M,16,4
D,3.15,,Drill,,,,M,16,4
D,3.3,,Drill,,,,M,17,4
D,3.5,,Drill,,,,M,18,5
M,3.5,,Mill,,,,M,18,5
T,3.5,,M3.5x0.6,0.6,2.9,,M,18,5
T,3.5,,M3.5x0.35,0.35,3.15,,M,18,5
D,3.6,,Drill,,,,M,18,5
D,3.7,,Drill,,,,M,19,5
D,3.75,,Drill,,,,M,19,5
D,3.8,,Drill,,,,M,19,5
D,3.9,,Drill,,,,M,20,5
D,4,,Drill,,,,M,20,5
M,4,,Mill,,,,M,20,5
R,4,,Reamer,,3.6,,M,20,5
CS,4,,Countersink,,,,M,20,5
T,4,,M4x0.7,0.7,3.3,,M,20,5
T,4,,M4x0.5,0.5,3.5,,M,20,5
D,4.1,,Drill,,,,M,21,5
D,4.2,,Drill,,,,M,21,5
D,4.3,,Drill,,,,M,22,5
D,4.4,,Drill,,,,M,22,5
D,4.5,,Drill,,,,M,23,5
M,4.5,,Mill,,,,M,23,5
T,4.5,,M4.5x0.75,0.75,3.75,,M,23,5
T,4.5,,M4.5x0.5,0.5,4,,M,23,5
D,4.6,,Drill,,,,M,23,5
D,4.7,,Drill,,,,M,24,5
D,4.8,,Drill,,,,M,24,5
D,4.9,,Drill,,,,M,25,5
D,5,,Drill,,,,M,25,5
M,5,,Mill,,6,,M,25,5
R,5,,Reamer,,4.6,,M,25,5
CS,5,,Countersink,,,,M,25,5
T,5,,M5x0.8,0.8,4.2,,M,25,5
T,5,,M5x0.5,0.5,4.5,,M,25,5
D,5.1,,Drill,,,,M,26,5
D,5.2,,Drill,,,,M,26,5
D,5.25,,Drill,,,,M,27,5
D,5.3,,Drill,,,,M,27,5
D,5.4,,Drill,,,,M,27,5
D,5.5,,Drill,,,,M,28,5
T,5.5,,M5.5x0.5,0.5,5,,M,28,5
D,5.6,,Drill,,,,M,28,5
D,5.7,,Drill,,,,M,29,5
D,5.75,,Drill,,,,M,29,5
D,5.8,,Drill,,,,M,29,5
D,5.9,,Drill,,,,M,30,5
D,6,,Drill,,,,M,30,5
M,6,,Mill,,7,,M,30,5
R,6,,Reamer,,5.6,,M,30,5
CS,6,,Countersink,,,,M,30,5
T,6,,M6x1,1,5,,M,30,5
T,6,,M6x0.75,0.75,5.25,,M,30,5
T,6,,M6x0.7,0.7,5.3,,M,30,5
T,6,,M6x0.5,0.5,5.5,,M,30,5
D,6.1,,Drill,,,,M,31,5
D,6.2,,Drill,,,,M,31,5
D,6.25,,Drill,,,,M,32,5
D,6.3,,Drill,,,,M,32,5
D,6.4,,Drill,,,,M,32,5
D,6.5,,Drill,,,,M,33,5
D,6.6,,Drill,,,,M,33,5
D,6.7,,Drill,,,,M,34,5
D,6.75,,Drill,,,,M,34,5
D,6.8,,Drill,,,,M,34,5
D,6.9,,Drill,,,,M,35,5
D,7,,Drill,,,,M,35,5
M,7,,Mill,,8,,M,35,5
R,7,,Reamer,,6.6,,M,35,5
CS,7,,Countersink,,,,M,35,5
T,7,,M7x1,1,6,,M,35,5
T,7,,M7x0.75,0.75,6.25,,M,35,5
T,7,,M7x0.5,0.5,6.5,,M,35,5
D,7.1,,Drill,,,,M,36,5
D,7.2,,Drill,,,,M,36,5
D,7.25,,Drill,,,,M,37,5
D,7.3,,Drill,,,,M,37,5
D,7.4,,Drill,,,,M,37,5
D,7.5,,Drill,,,,M,38,5
D,7.6,,Drill,,,,M,38,5
D,7.7,,Drill,,,,M,39,5
D,7.75,,Drill,,,,M,39,5
D,7.8,,Drill,,,,M,39,5
D,7.9,,Drill,,,,M,40,5
D,8,,Drill,,,,M,40,5
M,8,,Mill,,9,,M,40,5
R,8,,Reamer,,7.6,,M,40,5
T,8,,M8x1.25,1.25,6.75,,M,40,5
T,8,,M8x1,1,7,,M,40,5
T,8,,M8x0.8,0.8,7.2,,M,40,5
T,8,,M8x0.75,0.75,7.25,,M,40,5
T,8,,M8x0.5,0.5,7.5,,M,40,5
D,8.1,,Drill,,,,M,41,5
D,8.2,,Drill,,,,M,41,5
D,8.25,,Drill,,,,M,42,5
D,8.3,,Drill,,,,M,42,5
D,8.4,,Drill,,,,M,42,5
D,8.5,,Drill,,,,M,43,5
D,8.6,,Drill,,,,M,43,5
D,8.7,,Drill,,,,M,44,5
D,8.75,,Drill,,,,M,44,5
D,8.8,,Drill,,,,M,44,5
D,8.9,,Drill,,,,M,45,5
D,9,,Drill,,,,M,45,5
M,9,,Mill,,10,,M,45,5
R,9,,Reamer,,8.6,,M,45,5
T,9,,M9x1.25,1.25,7.75,,M,45,5
T,9,,M9x1,1,8,,M,45,5
T,9,,M9x0.75,0.75,8.25,,M,45,5
T,9,,M9x0.5,0.5,8.5,,M,45,5
D,9.1,,Drill,,,,M,46,5
D,9.2,,Drill,,,,M,46,5
D,9.25,,Drill,,,,M,47,5
D,9.3,,Drill,,,,M,47,5
D,9.4,,Drill,,,,M,47,5
D,9.5,,Drill,,,,M,48,5
D,9.6,,Drill,,,,M,48,5
D,9.7,,Drill,,,,M,49,5
D,9.75,,Drill,,,,M,49,5
D,9.8,,Drill,,,,M,49,5
D,9.9,,Drill,,,,M,50,5
D,10,,Drill,,,,M,50,5
M,10,,Mill,,11,,M,50,5
R,10,,Reamer,,9.6,,M,50,5
CS,10,,Countersink,,,,M,50,5
T,10,,M10x1.5,1.5,8.5,,M,50,5
T,10,,M10x1.25,1.25,8.75,,M,50,5
T,10,,M10x1.12,1.12,8.88,,M,50,5
T,10,,M10x1,1,9,,M,50,5
T,10,,M10x0.75,0.75,9.25,,M,50,5
T,10,,M10x0.5,0.5,9.5,,M,50,5
D,10.2,,Drill,,,,M,51,5
D,10.25,,Drill,,,,M,52,5
D,10.3,,Drill,,,,M,52,5
D,10.5,,Drill,,,,M,53,5
D,10.75,,Drill,,,,M,54,5
D,10.8,,Drill,,,,M,54,5
D,11,,Drill,,,,M,55,5
M,11,,Mill,,12,,M,55,5
R,11,,Reamer,,10.5,,M,55,5
T,11,,M11x1.5,1.5,9.5,,M,55,5
T,11,,M11x1,1,10,,M,55,5
T,11,,M11x0.75,0.75,10.25,,M,55,5
T,11,,M11x0.5,0.5,10.5,,M,55,5
D,11.25,,Drill,,,,M,57,5
D,11.5,,Drill,,,,M,58,5
D,12,,Drill,,,,M,60,5
M,12,,Mill,,13,,M,60,5
R,12,,Reamer,,11.5,,M,60,5
T,12,,M12x1.75,1.75,10.25,,M,60,5
T,12,,M12x1.5,1.5,10.5,,M,60,5
T,12,,M12x1.25,1.25,10.75,,M,60,5
T,12,,M12x1,1,11,,M,60,5
T,12,,M12x0.75,0.75,11.25,,M,60,5
T,12,,M12x0.5,0.5,11.5,,M,60,5
D,12.5,,Drill,,,,M,63,5
D,12.75,,Drill,,,,M,64,5
D,13,,Drill,,,,M,65,5
M,13,,Mill,,14,,M,65,5
R,13,,Reamer,,12.5,,M,65,5
D,13.25,,Drill,,,,M,67,5
D,13.5,,Drill,,,,M,68,5
D,14,,Drill,,,,M,70,5
M,14,,Mill,,15,,M,70,5
R,14,,Reamer,,13.5,,M,70,5
T,14,,M14x2,2,12,,M,70,5
T,14,,M14x1.5,1.5,12.5,,M,70,5
T,14,,M14x1.25,1.25,12.75,,M,70,5
T,14,,M14x1,1,13,,M,70,5
T,14,,M14x0.75,0.75,13.25,,M,70,5
T,14,,M14x0.5,0.5,13.5,,M,70,5
D,14.5,,Drill,,,,M,73,5
D,14.75,,Drill,,,,M,74,5
D,15,,Drill,,,,M,75,5
M,15,,Mill,,16,,M,75,5
R,15,,Reamer,,14.5,,M,75,5
CS,15,,Countersink,,,,M,75,5
T,15,,M15x1.5,1.5,13.5,,M,75,5
T,15,,M15x1,1,14,,M,75,5
D,15.25,,Drill,,,,M,77,5
D,15.5,,Drill,,,,M,78,5
D,16,,Drill,,,,M,80,5
M,16,,Mill,,17,,M,80,5
R,16,,Reamer,,15.5,,M,80,5
T,16,,M16x2,2,14,,M,80,5
T,16,,M16x1.5,1.5,14.5,,M,80,5
T,16,,M16x1.25,1.25,14.75,,M,80,5
T,16,,M16x1,1,15,,M,80,5
T,16,,M16x0.75,0.75,15.25,,M,80,5
T,16,,M16x0.5,0.5,15.5,,M,80,5
D,16.5,,Drill,,,,M,83,5
D,16.75,,Drill,,,,M,84,5
D,17,,Drill,,,,M,85,5
M,17,,Mill,,18,,M,85,5
R,17,,Reamer,,16.5,,M,85,5
T,17,,M17x1.5,1.5,15.5,,M,85,5
T,17,,M17x1,1,16,,M,85,5
D,17.25,,Drill,,,,M,87,5
D,17.5,,Drill,,,,M,88,5
D,18,,Drill,,,,M,90,5
M,18,,Mill,,19,,M,90,5
R,18,,Reamer,,17.5,,M,90,5
T,18,,M18x2.5,2.5,15.5,,M,90,5
T,18,,M18x2,2,16,,M,90,5
T,18,,M18x1.5,1.5,16.5,,M,90,5
T,18,,M18x1.25,1.25,16.75,,M,90,5
T,18,,M18x1,1,17,,M,90,5
T,18,,M18x0.75,0.75,17.25,,M,90,5
T,18,,M18x0.5,0.5,17.5,,M,90,5
D,18.5,,Drill,,,,M,93,5
D,19,,Drill,,,,M,95,5
M,19,,Mill,,20,,M,95,5
R,19,,Reamer,,18.5,,M,95,5
D,19.25,,Drill,,,,M,97,5
D,19.5,,Drill,,,,M,98,5
D,20,,Drill,,,,M,100,5
M,20,,Mill,,22,,M,100,5
CS,20,,Countersink,,,,M,100,5
R,20,,Reamer,,19.5,,M,100,5
T,20,,M20x2.5,2.5,17.5,,M,100,5
T,20,,M20x2,2,18,,M,100,5
T,20,,M20x1.5,1.5,18.5,,M,100,5
T,20,,M20x1,1,19,,M,100,5
T,20,,M20x0.75,0.75,19.25,,M,100,5
T,20,,M20x0.5,0.5,19.5,,M,100,5
D,20.5,,Drill,,,,M,100,5
D,21,,Drill,,,,M,100,5
M,21,,Mill,,22,,M,100,5
D,21.25,,Drill,,,,M,100,5
D,21.5,,Drill,,,,M,100,5
D,22,,Drill,,,,M,100,5
M,22,,Mill,,25,,M,100,5
T,22,,M22x3,3,19,,M,100,5
T,22,,M22x2.5,2.5,19.5,,M,100,5
T,22,,M22x2,2,20,,M,100,5
T,22,,M22x1.5,1.5,20.5,,M,100,5
T,22,,M22x1,1,21,,M,100,5
T,22,,M22x0.75,0.75,21.25,,M,100,5
T,22,,M22x0.5,0.5,21.5,,M,100,5
D,22.5,,Drill,,,,M,100,5
D,23,,Drill,,,,M,100,5
M,23,,Mill,,25,,M,100,5
D,23.25,,Drill,,,,M,100,5
D,23.5,,Drill,,,,M,100,5
D,24,,Drill,,,,M,100,5
M,24,,Mill,,25,,M,100,5
T,24,,M24x3,3,21,,M,100,5
T,24,,M24x2.5,2.5,21.5,,M,100,5
T,24,,M24x2,2,22,,M,100,5
T,24,,M24x1.5,1.5,22.5,,M,100,5
T,24,,M24x1,1,23,,M,100,5
T,24,,M24x0.75,0.75,23.25,,M,100,5
D,24.5,,Drill,,,,M,100,5
D,25,,Drill,,,,M,100,5
M,25,,Mill,,27,,M,100,5
R,25,,Reamer,,24,,M,100,5
CS,25,,Countersink,,,,M,100,5
T,25,,M25x2,2,23,,M,100,5
T,25,,M25x1.5,1.5,23.5,,M,100,5
T,25,,M25x1,1,24,,M,100,5
D,25.5,,Drill,,,,M,100,5
D,26,,Drill,,,,M,100,5
M,26,,Mill,,27,,M,100,5
T,26,,M26x1.5,1.5,24.5,,M,100,5
D,26.25,,Drill,,,,M,100,5
D,26.5,,Drill,,,,M,100,5
D,27,,Drill,,,,M,100,5
M,27,,Mill,,30,,M,100,5
T,27,,M27x3,3,24,,M,100,5
T,27,,M27x2,2,25,,M,100,5
T,27,,M27x1.5,1.5,25.5,,M,100,5
T,27,,M27x1,1,26,,M,100,5
T,27,,M27x0.75,0.75,26.25,,M,100,5
D,27.5,,Drill,,,,M,100,5
D,28,,Drill,,,,M,100,5
M,28,,Mill,,30,,M,100,5
T,28,,M28x2,2,26,,M,100,5
T,28,,M28x1.5,1.5,26.5,,M,100,5
T,28,,M28x1,1,27,,M,100,5
D,28.5,,Drill,,,,M,100,5
D,29,,Drill,,,,M,100,5
M,29,,Mill,,30,,M,100,5
D,29.25,,Drill,,,,M,100,5
D,30,,Drill,,,,M,100,5
M,30,,Mill,,35,,M,100,5
R,30,,Reamer,,29,,M,100,5
CS,30,,Countersink,,,,M,100,5
T,30,,M30x3.5,3.5,26.5,,M,100,5
T,30,,M30x3,3,27,,M,100,5
T,30,,M30x2.5,2.5,27.5,,M,100,5
T,30,,M30x2,2,28,,M,100,5
T,30,,M30x1.5,1.5,28.5,,M,100,5
T,30,,M30x1,1,29,,M,100,5
T,30,,M30x0.75,0.75,29.25,,M,100,5
